CustomerKey,OriginalCustomerId,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EducationLevel,Occupation,IsHomeOwner,CarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,CountryName,SalesTerritoryId,Phone,DateFirstPurchase,CommuteDistance
26267,26267,,Matthew,F,Martin,1961-10-22,M,,M,matthew20@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,1960 Via Catanzaro,,Long Beach,CA,90802,United States,4,873-555-0194,2013-10-20,0-1 Miles
26268,26268,,Jonathon,,Romero,1963-02-23,M,,M,jonathon6@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,5960 Springfield Drive,,Berkeley,CA,94704,United States,4,116-555-0166,2013-05-04,0-1 Miles
26269,26269,,Chloe,L,Moore,1963-01-03,M,,F,chloe41@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,2344 Mt. Wilson Way,,Langford,BC,V9,Canada,6,238-555-0141,2013-08-23,1-2 Miles
26270,26270,,Hailey,R,Bailey,1962-09-05,S,,F,hailey7@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,4116 Candelero Place,,Shawnee,BC,V9B 2C3,Canada,6,580-555-0133,2013-07-25,1-2 Miles
26271,26271,,Bailey,,Baker,1963-03-19,M,,F,bailey36@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,1291 Arguello Blvd.,,San Diego,CA,92102,United States,4,111-555-0111,2013-07-22,0-1 Miles
26272,26272,,Kelly,,Hughes,1968-05-14,M,,F,kelly16@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,2242 Panoramic Ave,,Yakima,WA,98901,United States,1,389-555-0149,2013-02-06,1-2 Miles
26273,26273,,Chelsea,L,Suri,1973-09-12,M,,F,chelsea0@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,8029 Golden Meadow Dr.,,Burien,WA,98168,United States,1,943-555-0139,2013-06-30,1-2 Miles
26274,26274,,Jennifer,L,Wood,1962-10-22,M,,F,jennifer77@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,5339 Cashew Street,,Tacoma,WA,98403,United States,1,113-555-0113,2013-05-24,0-1 Miles
26275,26275,,Miguel,,Johnson,1964-05-27,M,,M,miguel0@adventure-works.com,40000,1,0,Partial College,Clerical,0,1,7070 W. Watson Court,,Yakima,WA,98901,United States,1,774-555-0187,2013-07-10,0-1 Miles
26276,26276,,Heather,,Huang,1963-08-08,M,,F,heather5@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,1275 West Street,,Beaverton,OR,97005,United States,1,721-555-0116,2012-01-27,1-2 Miles
26277,26277,,Jacqueline,,Hughes,1964-05-23,S,,F,jacqueline12@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,1726 Chestnut,,Kirkland,WA,98033,United States,1,904-555-0153,2012-02-13,1-2 Miles
26278,26278,,Jon,,Wu,1975-04-03,S,,M,jon26@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,804 Skycrest Drive,,Ballard,WA,98107,United States,1,134-555-0146,2013-02-03,0-1 Miles
26279,26279,,Trinity,J,Sanchez,1970-12-03,S,,F,trinity20@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,619 Concord Ct.,,N. Vancouver,BC,V7L 4J4,Canada,6,876-555-0130,2012-11-24,1-2 Miles
26280,26280,,Jackson,,Jenkins,1964-10-21,S,,M,jackson9@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,1415 Edwards Ave,,Coronado,CA,92118,United States,4,418-555-0130,2012-02-09,1-2 Miles
26281,26281,,Ian,D,Alexander,1964-11-21,S,,M,ian59@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,5240 Premier Pl.,,West Covina,CA,91791,United States,4,233-555-0168,2012-02-10,1-2 Miles
26282,26282,,Leonard,R,Jai,1977-07-04,S,,M,leonard12@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,0,0,4299 Vernal Drive,# 132,Burien,WA,98168,United States,1,676-555-0120,2013-12-19,0-1 Miles
26283,26283,,Jeremiah,S,Diaz,1983-10-16,S,,M,jeremiah37@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,267 Baywood Dr.,,Woodland Hills,CA,91364,United States,4,111-555-0167,2012-02-01,1-2 Miles
26284,26284,,Garrett,,Ward,1977-08-22,S,,M,garrett8@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,0,0,2215 Taylor Box #108,,Everett,WA,98201,United States,1,783-555-0191,2013-10-05,0-1 Miles
26285,26285,,Kayla,,Hayes,1978-02-13,S,,F,kayla47@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,2308 Mi Casa Court,,Issaquah,WA,98027,United States,1,350-555-0114,2012-02-13,1-2 Miles
26286,26286,,Evan,J,Phillips,1978-06-06,S,,M,evan30@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,7455 Wellington Ave.,,Santa Monica,CA,90401,United States,4,589-555-0170,2012-02-12,1-2 Miles
26287,26287,,Elijah,,Baker,1977-12-29,S,,M,elijah36@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,0,0,6986 Saddlewood,,Lebanon,OR,97355,United States,1,181-555-0123,2013-05-16,0-1 Miles
26288,26288,,Alexandra,H,Russell,1978-11-07,M,,F,alexandra41@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,8809 Diablo View Road,,Burbank,CA,91502,United States,4,780-555-0185,2014-01-13,0-1 Miles
26289,26289,,Samuel,,Simmons,1984-02-13,M,,M,samuel14@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,7318 Lavene Way,,Burlingame,CA,94010,United States,4,991-555-0133,2013-06-25,0-1 Miles
26290,26290,,Noah,L,Chen,1978-12-30,S,,M,noah22@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,2577 Dover Way,,West Covina,CA,91791,United States,4,324-555-0171,2012-02-06,1-2 Miles
26291,26291,,Blake,R,Walker,1977-03-05,S,,M,blake23@adventure-works.com,70000,1,0,Graduate Degree,Skilled Manual,1,0,4155 Star Dr,,Long Beach,CA,90802,United States,4,241-555-0163,2013-03-11,1-2 Miles
26292,26292,Mr.,Marty,E.,Simpson,1977-02-22,M,,F,marty0@adventure-works.com,70000,1,1,Graduate Degree,Skilled Manual,1,0,1937 Sycamore Drive,,Bellingham,WA,98225,United States,1,288-555-0100,2012-02-23,0-1 Miles
26293,26293,,Casey,G,Carlson,1977-01-05,M,,M,casey42@adventure-works.com,70000,1,1,Graduate Degree,Skilled Manual,1,0,514 Roehlidge Lane,,Bremerton,WA,98312,United States,1,170-555-0110,2012-01-29,1-2 Miles
26294,26294,,Andrew,F,Johnson,1977-10-30,M,,M,andrew10@adventure-works.com,50000,1,1,Graduate Degree,Skilled Manual,0,0,8408 Via Del Sol,,Langford,BC,V9,Canada,6,166-555-0114,2012-10-31,0-1 Miles
26295,26295,,Toni,K,Kapoor,1977-07-21,M,,F,toni1@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,4480 Las Trampas Road,,Bremerton,WA,98312,United States,1,694-555-0129,2012-02-16,2-5 Miles
26296,26296,,Grace,M,Simmons,1977-12-21,M,,F,grace63@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,3071 Asilomar,,Issaquah,WA,98027,United States,1,271-555-0127,2012-02-05,2-5 Miles
26297,26297,,Jeremiah,,Lopez,1983-12-23,M,,M,jeremiah15@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,7186 View Dr.,,Lebanon,OR,97355,United States,1,413-555-0138,2012-02-22,2-5 Miles
26298,26298,,Jasmine,R,Peterson,1983-01-07,M,,F,jasmine33@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,5898 Mt. Dell,,Marysville,WA,98270,United States,1,894-555-0182,2012-02-11,2-5 Miles
26299,26299,,Y.,L.,Yong,1983-07-24,S,,M,y0@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,0,0,5387 La Orinda Pl.,,Tacoma,WA,98403,United States,1,856-555-0157,2012-02-15,0-1 Miles
26300,26300,,Audrey,D,Ortega,1977-10-13,S,,F,audrey24@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,7581 Whiteaben Drive,,Bellflower,CA,90706,United States,4,230-555-0144,2012-02-09,2-5 Miles
26301,26301,,Isaiah,,Hall,1977-07-14,S,,M,isaiah46@adventure-works.com,70000,1,0,Graduate Degree,Professional,0,0,362 Richard Place,,Lakewood,CA,90712,United States,4,257-555-0112,2012-02-14,0-1 Miles
26302,26302,,James,L,Jackson,1976-01-09,M,,M,james84@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,8328 Melinda Court,,Daly City,CA,94015,United States,4,589-555-0146,2012-01-30,0-1 Miles
26303,26303,,Devon,M,Pal,1981-05-12,M,,M,devon10@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,866, rue Basse-du-Rocher,,Bellflower,CA,90706,United States,4,790-555-0117,2012-02-24,2-5 Miles
26304,26304,,Anna,,Lewis,1975-12-30,M,,F,anna59@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,283 Cadloni,,Bellingham,WA,98225,United States,1,115-555-0179,2012-02-28,2-5 Miles
26305,26305,,Julia,E,Rogers,1980-12-08,S,,F,julia49@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,0,0,5461 Sunview Terrace,,Lebanon,OR,97355,United States,1,816-555-0112,2012-02-19,0-1 Miles
26306,26306,,Kyle,J,Holt,1980-04-22,S,,M,kyle6@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,0,0,6685 Norris Court,,Fremont,CA,94536,United States,4,464-555-0163,2012-03-20,0-1 Miles
26307,26307,,Alexander,,Miller,1975-02-22,M,,M,alexander11@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,1,0,7264 St. Peter Court,,Colma,CA,94014,United States,4,126-555-0184,2012-03-08,2-5 Miles
26308,26308,,Sara,,Kelly,1980-09-13,S,,F,sara3@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,0,0,8713 MapleView Drive,,Walla Walla,WA,99362,United States,1,715-555-0144,2012-03-09,0-1 Miles
26309,26309,,Julian,,Powell,1980-07-19,S,,M,julian10@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,0,0,4794 Cowell Road,,Downey,CA,90241,United States,4,946-555-0127,2012-03-09,0-1 Miles
26310,26310,,Kaitlyn,J,Garcia,1975-03-22,S,,F,kaitlyn39@adventure-works.com,60000,1,0,Graduate Degree,Professional,0,0,589 Ashwood Dr.,,N. Vancouver,BC,V7L 4J4,Canada,6,469-555-0180,2012-10-29,0-1 Miles
26311,26311,,Brenda,S,Rodriguez,1977-02-17,S,,F,brenda23@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,5341 Arnold Dr.,,Bellingham,WA,98225,United States,1,285-555-0118,2012-03-25,2-5 Miles
26312,26312,,Elizabeth,D,Wood,1976-12-28,M,,F,elizabeth31@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,4982 Katharyn Drive,,Port Orchard,WA,98366,United States,1,566-555-0177,2012-03-19,2-5 Miles
26313,26313,,Dalton,,Simmons,1982-10-29,M,,M,dalton61@adventure-works.com,70000,3,0,Graduate Degree,Professional,1,0,5856 Onley Dr.,,Lemon Grove,CA,91945,United States,4,415-555-0115,2012-03-19,2-5 Miles
26314,26314,,Angel,M,Murphy,1923-11-16,S,,M,angel14@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,2414 Darlene Dr.,,Santa Monica,CA,90401,United States,4,470-555-0194,2013-05-15,2-5 Miles
26315,26315,,Taylor,P,Peterson,1980-05-11,S,,F,taylor17@adventure-works.com,60000,1,0,Graduate Degree,Professional,0,0,2137 Birchwood Dr,,San Gabriel,CA,91776,United States,4,291-555-0119,2012-03-17,0-1 Miles
26316,26316,,Stephanie,,Hughes,1975-04-06,S,,F,stephanie38@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,5692 Fish Drive,,Oak Bay,BC,V8P,Canada,6,452-555-0184,2012-02-16,2-5 Miles
26317,26317,Ms.,Amanda,,Wright,1974-11-15,M,,F,amanda63@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,5474 Danielle Court,,Redmond,WA,98052,United States,1,435-555-0162,2012-03-27,2-5 Miles
26318,26318,,Caleb,A,Parker,1979-04-20,M,,M,caleb28@adventure-works.com,40000,4,4,High School,Skilled Manual,1,3,5243 Harmony Way,,Royal Oak,BC,V8X,Canada,6,593-555-0116,2013-08-16,10+ Miles
26319,26319,,Dylan,M,Martinez,1974-05-17,S,,M,dylan47@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,0,0,2008 Storey Lane,,Santa Cruz,CA,95062,United States,4,277-555-0194,2012-03-26,0-1 Miles
26320,26320,,Brianna,M,Diaz,1973-09-18,M,,F,brianna67@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,1,1349 Palm Ave.,,Los Angeles,CA,90012,United States,4,939-555-0162,2012-02-29,2-5 Miles
26321,26321,,Randall,,Blanco,1979-11-16,M,,M,randall17@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,1,8308 Roskelley Drive,,Burnaby,BC,V3J 6Z3,Canada,6,171-555-0191,2012-04-18,2-5 Miles
26322,26322,,Justin,,Zhang,1978-09-10,S,,M,justin21@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,4250 Park Tree Ct,,Issaquah,WA,98027,United States,1,431-555-0179,2012-03-22,2-5 Miles
26323,26323,,Dwayne,A,Ruiz,1976-05-06,M,,M,dwayne2@adventure-works.com,60000,2,0,Graduate Degree,Professional,1,0,1897 Northridge Road,,Beaverton,OR,97005,United States,1,756-555-0113,2013-11-16,2-5 Miles
26324,26324,,Faith,,Brooks,1976-05-06,S,,F,faith23@adventure-works.com,70000,3,0,Graduate Degree,Professional,0,0,712 Sweetwater Drive,,Redmond,WA,98052,United States,1,146-555-0195,2012-03-08,0-1 Miles
26325,26325,,Tyler,A,Robinson,1981-10-19,M,,M,tyler16@adventure-works.com,70000,3,0,Graduate Degree,Professional,1,0,8069 Vine Hill Way,,Spokane,WA,99202,United States,1,936-555-0175,2012-03-25,2-5 Miles
26326,26326,,Trevor,,Washington,1981-07-02,M,,M,trevor13@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,522 Fieldbrook Pl.,,Chula Vista,CA,91910,United States,4,107-555-0181,2012-03-12,2-5 Miles
26327,26327,,Jack,,Jai,1975-10-31,M,,M,jack33@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,1174 Ayers Rd,,Downey,CA,90241,United States,4,436-555-0167,2012-03-20,2-5 Miles
26328,26328,,Edward,L,Anderson,1975-10-06,S,,M,edward32@adventure-works.com,80000,2,0,Graduate Degree,Professional,0,0,9489 Anderson Way,,Redwood City,CA,94063,United States,4,186-555-0144,2012-04-15,0-1 Miles
26329,26329,,Angelica,,Bryant,1978-05-17,M,,F,angelica17@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,1,1,7344 Raymond Dr,,Fremont,CA,94536,United States,4,910-555-0188,2012-04-04,2-5 Miles
26330,26330,,Marcus,H,Diaz,1972-10-30,S,,M,marcus71@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,0,1,1534 Lanton Ave,,Bremerton,WA,98312,United States,1,165-555-0185,2012-04-03,0-1 Miles
26331,26331,,Melanie,K,Powell,1973-03-03,M,,F,melanie24@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,1,1,3187 Concord Place,,Bremerton,WA,98312,United States,1,150-555-0195,2012-04-16,2-5 Miles
26332,26332,,Aaron,W,Mitchell,1977-09-22,M,,M,aaron44@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,0,0,3773 Lakefield Place,,Lebanon,OR,97355,United States,1,116-555-0185,2013-08-16,0-1 Miles
26333,26333,,Alexandria,,Alexander,1971-10-29,M,,F,alexandria19@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,1,0,3223 Virgina Hills Drive,,Portland,OR,97205,United States,1,714-555-0159,2013-05-06,2-5 Miles
26334,26334,,Ross,,Blanco,1971-10-02,S,,M,ross33@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,1,0,9530 Vine Lane,,Bellflower,CA,90706,United States,4,561-555-0179,2013-09-28,2-5 Miles
26335,26335,,April,C,Pal,1971-11-06,M,,F,april10@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,1,1,2214 Solano,,Burbank,CA,91502,United States,4,472-555-0185,2013-04-12,2-5 Miles
26336,26336,,Noah,D,Brown,1972-02-22,M,,M,noah61@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,8741 Clark Creek Lane,,Downey,CA,90241,United States,4,230-555-0146,2014-01-17,2-5 Miles
26337,26337,,Jennifer,,Gonzalez,1977-05-24,M,,F,jennifer20@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,5539 Choctaw Court,,Bremerton,WA,98312,United States,1,944-555-0159,2013-04-25,2-5 Miles
26338,26338,,Anna,,Coleman,1971-10-07,M,,F,anna30@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,4311 Clay Rd,,Oakland,CA,94611,United States,4,210-555-0174,2012-04-11,2-5 Miles
26339,26339,,Cindy,,James,1972-04-07,S,,F,cindy26@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,2921 Glen Wood Drive,,Walla Walla,WA,99362,United States,1,458-555-0190,2012-04-17,2-5 Miles
26340,26340,,Melissa,A,Morris,1980-03-16,M,,F,melissa41@adventure-works.com,70000,5,5,Graduate Degree,Professional,1,2,4838 Fish Dr.,,Olympia,WA,98501,United States,1,768-555-0114,2013-02-22,0-1 Miles
26341,26341,,Olivia,R,Taylor,1974-09-19,M,,F,olivia8@adventure-works.com,70000,5,5,Graduate Degree,Professional,1,2,5806 Old Oak Dr.,,Port Orchard,WA,98366,United States,1,438-555-0169,2013-06-13,0-1 Miles
26342,26342,,Eduardo,M,Griffin,1980-08-12,S,,M,eduardo64@adventure-works.com,80000,3,0,Graduate Degree,Professional,0,0,742 Grasswood Ct.,,National City,CA,91950,United States,4,168-555-0117,2012-04-16,0-1 Miles
26343,26343,,Mariah,,Washington,1976-09-11,S,,F,mariah18@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,1271 Yosemite Circle,,Spokane,WA,99202,United States,1,764-555-0112,2012-04-04,0-1 Miles
26344,26344,,Natalie,K,Hughes,1970-12-24,S,,F,natalie34@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,2,5473 Hillridge Way,,Los Angeles,CA,90012,United States,4,839-555-0114,2012-04-20,2-5 Miles
26345,26345,,Connor,,Baker,1971-01-07,M,,M,connor37@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,0,2,5664 Wilke Drive,,Newport Beach,CA,92625,United States,4,195-555-0150,2013-08-08,0-1 Miles
26346,26346,,Emmanuel,,Suri,1971-03-14,M,,M,emmanuel0@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,3,377 Trees Drive,,Beverly Hills,CA,90210,United States,4,868-555-0144,2013-06-23,10+ Miles
26347,26347,,Alvin,S,Raji,1971-06-01,M,,M,alvin42@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,3,9969 Coldwater Drive,,Bremerton,WA,98312,United States,1,531-555-0122,2013-10-22,10+ Miles
26348,26348,,Logan,,Moore,1970-09-10,M,,M,logan59@adventure-works.com,50000,4,4,Bachelors,Skilled Manual,1,1,2096 Estudillo Street,,Metchosin,BC,V9,Canada,6,880-555-0154,2013-02-08,2-5 Miles
26349,26349,,Adam,E,Lopez,1976-04-15,S,,M,adam42@adventure-works.com,60000,0,0,Graduate Degree,Professional,0,0,1267 Baltic Sea Ct.,,Spokane,WA,99202,United States,1,740-555-0165,2013-04-02,0-1 Miles
26350,26350,,Gabrielle,,King,1971-05-02,M,,F,gabrielle61@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,1,273 Winding Lane,,N. Vancouver,BC,V7L 4J4,Canada,6,141-555-0116,2013-05-27,2-5 Miles
26351,26351,,Emma,,Moore,1970-07-24,S,,F,emma7@adventure-works.com,60000,0,0,Graduate Degree,Professional,0,1,9690 Hale Dr.,,Oakland,CA,94611,United States,4,730-555-0155,2012-04-23,0-1 Miles
26352,26352,,Cynthia,L,Fernandez,1974-02-19,S,,F,cynthia21@adventure-works.com,40000,0,0,Graduate Degree,Clerical,0,0,Klara Straße 8463,,Eilenburg,BB,04838,Germany,8,1 (11) 500 555-0120,2013-10-01,0-1 Miles
26353,26353,,Holly,R,Malhotra,1974-01-20,S,,F,holly6@adventure-works.com,40000,0,0,Graduate Degree,Clerical,0,0,Curieweg 2992,,Frankfurt,BY,91480,Germany,8,1 (11) 500 555-0175,2013-11-04,0-1 Miles
26354,26354,,Nelson,,Serrano,1973-12-22,S,,M,nelson15@adventure-works.com,40000,0,0,Graduate Degree,Clerical,0,0,Conesweg 9,,München,HH,80074,Germany,8,1 (11) 500 555-0172,2013-11-24,0-1 Miles
26355,26355,,Darren,,Madan,1931-02-04,M,,M,darren10@adventure-works.com,20000,2,0,High School,Manual,0,1,2080, quai de Grenelle,,Les Ulis,91,91940,France,7,1 (11) 500 555-0180,2013-12-04,1-2 Miles
26356,26356,,Timothy,,Howard,1972-09-07,M,,M,timothy12@adventure-works.com,10000,3,3,High School,Manual,1,1,692 Brook Way,,York,ENG,YO15,United Kingdom,10,1 (11) 500 555-0146,2013-05-23,0-1 Miles
26357,26357,,Sergio,S,Gonzalez,1973-06-01,S,,M,sergio19@adventure-works.com,10000,3,3,Partial High School,Manual,1,1,62, avenue des Laurentides,,Paris,75,75016,France,7,1 (11) 500 555-0115,2013-04-28,0-1 Miles
26358,26358,,Mason,C,Gonzalez,1932-02-07,S,,M,mason29@adventure-works.com,20000,2,0,High School,Manual,0,1,Hüttenstr 7005,Kreditorenbuchhaltung,Paderborn,NW,33098,Germany,8,1 (11) 500 555-0178,2013-05-15,2-5 Miles
26359,26359,,George,M,Raman,1973-02-17,M,,M,george18@adventure-works.com,30000,1,1,Bachelors,Clerical,1,0,1563 Weston Court,,Runcorn,ENG,TY31,United Kingdom,10,1 (11) 500 555-0115,2013-05-20,2-5 Miles
26360,26360,,Max,,Blanco,1978-05-21,M,,M,max15@adventure-works.com,30000,1,1,Bachelors,Clerical,0,1,9649 Sequoia Woods Pl.,,Berkshire,ENG,RG11 5TP,United Kingdom,10,1 (11) 500 555-0156,2013-05-20,0-1 Miles
26361,26361,,Ebony,,Suarez,1971-08-08,M,,F,ebony40@adventure-works.com,10000,4,4,Partial High School,Manual,1,2,9057 Palms Dr.,,London,ENG,SW1P 2NU,United Kingdom,10,1 (11) 500 555-0198,2014-01-27,0-1 Miles
26362,26362,,Joy,E,Torres,1971-09-15,M,,F,joy13@adventure-works.com,20000,1,1,High School,Manual,1,1,Postenweg 5752,,Neunkirchen,SL,66578,Germany,8,1 (11) 500 555-0186,2013-10-16,2-5 Miles
26363,26363,,Larry,M,Jimenez,1972-11-29,M,,M,larry7@adventure-works.com,40000,0,0,Bachelors,Clerical,1,0,Hansaallee 598,,Eilenburg,BB,04838,Germany,8,1 (11) 500 555-0143,2013-11-18,0-1 Miles
26364,26364,,Gabriella,,Hill,1933-08-17,S,,F,gabriella36@adventure-works.com,10000,4,0,High School,Manual,0,2,2691 Balhan Dr.,,Peterborough,ENG,PB12,United Kingdom,10,1 (11) 500 555-0112,2013-08-09,0-1 Miles
26365,26365,,Phillip,L,Fernandez,1977-02-16,M,,M,phillip17@adventure-works.com,30000,1,1,Bachelors,Skilled Manual,1,2,81, place de Fontenoy,,Orleans,45,45000,France,7,1 (11) 500 555-0165,2013-02-28,0-1 Miles
26366,26366,,Johnathan,,Schmidt,1972-05-27,M,,M,johnathan12@adventure-works.com,30000,1,1,Bachelors,Skilled Manual,1,2,Lützowplatz 3859,#139,Berlin,HE,12171,Germany,8,1 (11) 500 555-0118,2013-11-05,0-1 Miles
26367,26367,,Omar,,Shan,1971-08-18,M,,M,omar30@adventure-works.com,30000,1,1,Bachelors,Skilled Manual,1,2,55, rue de Longchamp,,Paris,75,75019,France,7,1 (11) 500 555-0195,2013-06-23,0-1 Miles
26368,26368,,Bharat,,Mirchandani,1971-03-04,S,,M,bharat0@adventure-works.com,10000,4,3,Partial High School,Manual,1,2,33, place de la République,,Bobigny,93,93000,France,7,1 (11) 500 555-0113,2013-10-09,0-1 Miles
26369,26369,,Kate,J,Nath,1971-03-24,M,,F,kate15@adventure-works.com,20000,2,2,High School,Manual,1,0,1101, rue Lauriston,,Sèvres,92,92310,France,7,1 (11) 500 555-0171,2014-01-26,0-1 Miles
26370,26370,,Maria,E,Bryant,1982-03-13,M,,F,maria39@adventure-works.com,20000,2,2,High School,Manual,1,2,Kapellstr 4561,,Bottrop,NW,46236,Germany,8,1 (11) 500 555-0113,2013-08-23,0-1 Miles
26371,26371,,Cassandra,,Garcia,1976-03-01,M,,F,cassandra16@adventure-works.com,30000,1,1,Bachelors,Skilled Manual,1,2,9, rue Lafayette,,Saint-Denis,93,93400,France,7,1 (11) 500 555-0161,2014-01-24,0-1 Miles
26372,26372,,Marie,,Browning,1969-10-19,M,,F,marie39@adventure-works.com,10000,3,2,Partial High School,Manual,1,1,2109 Mt. Washington,,W. York,ENG,BD1 4SJ,United Kingdom,10,1 (11) 500 555-0111,2013-05-13,0-1 Miles
26373,26373,,Mariah,,Reed,1977-12-10,M,,F,mariah43@adventure-works.com,70000,0,0,Partial College,Skilled Manual,1,2,1476 Chestnut Ave.,,Oak Bay,BC,V8P,Canada,6,371-555-0112,2012-04-20,5-10 Miles
26374,26374,,Bradley,M,Pal,1982-02-24,S,,M,bradley14@adventure-works.com,130000,0,5,Partial High School,Management,0,4,7555 Hillview Dr,,Melton,VIC,3337,Australia,9,1 (11) 500 555-0145,2014-01-20,10+ Miles
26375,26375,,Shannon,,Ortega,1976-12-12,S,,M,shannon41@adventure-works.com,130000,0,5,Partial High School,Management,1,4,1896 Adelaide Street,,Bendigo,VIC,3550,Australia,9,1 (11) 500 555-0132,2012-04-04,0-1 Miles
